id,carat,cut,color,clarity,depth,table,x,y,z,price
37386,0.7,Very Good,H,SI1,62.4,59.0,5.63,5.75,3.55,2066
37387,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2238
37388,1.26,Premium,D,VVS2,60.5,58.0,6.99,7.03,4.24,14663
37389,0.73,Ideal,I,VVS1,61.7,57.0,5.83,5.78,3.58,2561
37390,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,7081
37391,0.7,Fair,F,VS1,65.8,59.0,5.58,5.48,3.64,2381
37392,1.5,Premium,I,VS1,60.8,61.0,7.39,7.35,4.48,9761
37393,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,487
37394,0.51,Premium,E,VS2,63.0,59.0,5.08,5.05,3.19,1709
37395,0.41,Premium,G,VS1,62.5,59.0,4.73,4.77,2.97,899
37396,1.01,Premium,F,SI2,62.7,56.0,6.4,6.35,4.0,4197
37397,1.21,Ideal,H,SI1,62.0,56.0,6.86,6.81,4.24,5936
37398,0.61,Very Good,D,VS1,62.4,59.1,5.42,5.45,3.39,2429
37399,0.34,Ideal,F,SI1,62.8,56.0,4.46,4.42,2.79,727
37400,0.51,Ideal,F,VS1,62.1,56.0,5.13,5.15,3.19,1744
37401,0.43,Ideal,E,SI1,61.5,56.0,4.85,4.9,3.0,792
37402,1.01,Very Good,F,SI2,61.0,60.0,6.42,6.46,3.93,5067
37403,0.72,Ideal,F,SI1,61.7,59.0,5.75,5.79,3.56,2706
37404,0.56,Ideal,J,VS2,61.4,56.0,5.32,5.34,3.27,1131
37405,0.3,Very Good,G,VS2,63.0,55.0,4.29,4.31,2.71,526
37406,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,5819
37407,0.9,Premium,G,SI1,62.7,58.0,6.13,6.08,3.83,3774
37408,0.75,Very Good,D,SI1,63.9,56.0,5.73,5.75,3.67,3085
37409,1.29,Very Good,I,VS1,61.1,58.0,6.98,7.03,4.28,5562
37410,0.56,Premium,F,VVS1,61.1,56.0,5.41,5.3,3.27,2218
37411,0.3,Ideal,E,VVS2,61.2,56.0,4.34,4.38,2.67,742
37412,0.72,Ideal,I,VS1,61.4,58.0,5.73,5.76,3.53,2586
37413,1.51,Very Good,I,VS1,63.0,59.0,7.28,7.3,4.59,9343
37414,0.31,Ideal,F,VS2,60.8,57.0,4.39,4.36,2.66,802
37415,0.71,Ideal,D,SI2,61.5,56.2,5.73,5.75,3.53,2564
37416,1.28,Ideal,H,SI1,62.4,56.0,6.93,6.91,4.32,6701
37417,1.72,Premium,J,SI1,62.0,56.0,7.76,7.7,4.79,6857
37418,1.26,Very Good,G,VVS1,60.2,59.0,6.98,7.07,4.23,10922
37419,1.01,Premium,H,SI1,61.2,58.0,6.47,6.43,3.95,4642
37420,0.31,Ideal,I,SI1,62.7,56.0,4.3,4.34,2.71,408
37421,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
37422,0.7,Ideal,E,SI1,61.7,55.0,5.71,5.74,3.53,2745
37423,0.33,Ideal,D,VS2,62.5,55.0,4.45,4.41,2.77,1002
37424,1.08,Premium,F,SI1,62.1,58.0,6.61,6.57,4.09,4953
37425,0.72,Very Good,J,SI1,61.1,57.0,5.75,5.8,3.53,1866
37426,0.38,Ideal,G,VVS2,60.7,57.0,4.7,4.73,2.86,873
37427,0.81,Ideal,F,SI1,62.3,55.0,5.96,6.0,3.72,3481
37428,0.9,Ideal,D,SI1,61.8,57.0,6.22,6.17,3.83,4919
37429,0.36,Ideal,H,VVS2,61.3,55.0,4.62,4.64,2.84,705
37430,1.5,Fair,J,I1,68.8,57.0,6.94,6.87,4.75,4284
37431,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,3893
37432,0.33,Ideal,G,SI1,61.3,56.0,4.45,4.49,2.74,475
37433,0.51,Ideal,D,VS2,61.8,55.0,5.15,5.18,3.19,1787
37434,1.01,Very Good,H,SI1,63.4,55.0,6.32,6.27,3.99,4249
37435,0.47,Good,E,VS1,65.4,56.0,4.85,4.9,3.19,1293
37436,0.51,Ideal,G,VS1,61.9,56.0,5.12,5.16,3.18,1691
37437,0.51,Fair,D,SI2,66.5,58.0,4.95,4.89,3.27,1109
37438,0.82,Premium,F,SI1,61.1,60.0,6.02,5.96,3.66,3080
37439,0.73,Ideal,F,SI2,62.5,56.0,5.73,5.75,3.59,2455
37440,0.4,Very Good,E,VVS2,61.0,55.0,4.77,4.81,2.92,1106
37441,0.7,Very Good,I,VS2,61.8,59.0,5.67,5.73,3.52,2200
37442,0.32,Very Good,E,SI1,62.3,55.0,4.36,4.38,2.72,584
37443,1.34,Ideal,D,SI1,62.2,57.0,7.07,6.95,4.36,8930
37444,1.0,Fair,G,SI1,65.2,62.0,6.19,6.08,4.01,3965
37445,1.62,Very Good,H,SI1,63.1,56.0,7.38,7.51,4.7,10567
37446,1.13,Ideal,F,I1,62.2,55.0,6.63,6.68,4.14,3542
37447,1.03,Ideal,J,SI1,62.3,56.0,6.51,6.45,4.04,3893
37448,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
37449,0.71,Very Good,G,SI1,63.3,56.0,5.66,5.69,3.59,2274
37450,0.31,Premium,H,VVS2,61.4,58.0,4.35,4.32,2.66,802
37451,1.14,Very Good,D,VS2,58.7,60.0,6.82,6.88,4.02,7928
37452,0.9,Premium,E,VS1,59.4,59.0,6.28,6.31,3.74,5535
37453,0.3,Ideal,F,VS2,62.5,55.0,4.31,4.27,2.68,776
37454,0.82,Ideal,E,SI1,61.8,53.0,6.02,6.05,3.73,3979
37455,0.72,Ideal,H,VVS1,60.8,58.0,5.77,5.8,3.52,3180
37456,0.34,Ideal,G,VVS2,62.6,54.0,4.44,4.47,2.79,775
37457,0.36,Premium,F,VS2,62.0,59.0,4.51,4.56,2.81,629
37458,1.15,Ideal,H,SI2,62.5,58.0,6.65,6.69,4.17,5306
37459,0.3,Very Good,H,VS2,63.5,54.0,4.3,4.27,2.72,608
37460,0.65,Very Good,I,VVS1,62.9,58.0,5.51,5.53,3.47,2085
37461,0.5,Premium,E,SI1,63.0,58.0,5.08,5.04,3.19,1415
37462,0.42,Ideal,D,VS1,62.1,56.0,4.82,4.78,2.98,1235
37463,2.13,Very Good,G,SI2,61.5,57.0,8.27,8.34,5.11,15454
37464,1.0,Good,G,VVS1,63.8,60.0,6.35,6.31,4.04,7134
37465,0.26,Good,E,VVS1,59.4,61.0,4.13,4.15,2.46,597
37466,0.5,Premium,F,VS2,61.7,60.0,5.06,5.02,3.11,1323
37467,0.32,Ideal,I,SI1,60.7,57.0,4.47,4.42,2.7,554
37468,0.33,Ideal,G,IF,61.9,56.0,4.43,4.47,2.75,925
37469,1.01,Very Good,F,SI2,62.4,58.0,6.37,6.41,3.99,4416
37470,0.54,Ideal,E,VS1,62.6,55.0,5.22,5.2,3.26,1823
37471,0.41,Ideal,G,VS2,61.6,54.0,4.81,4.84,2.97,900
37472,0.5,Ideal,D,VS2,62.5,54.0,5.05,5.09,3.17,1752
37473,0.9,Very Good,F,VS1,62.1,58.0,6.15,6.19,3.83,4898
37474,0.72,Good,H,SI2,64.1,58.0,5.68,5.65,3.63,1799
37475,0.25,Ideal,G,VS2,61.4,57.0,4.08,4.1,2.51,459
37476,1.0,Premium,J,SI1,62.7,57.0,6.4,6.33,3.99,3416
37477,0.31,Very Good,E,VS2,61.6,59.0,4.32,4.35,2.67,680
37478,2.01,Premium,I,VS1,61.5,62.0,8.07,7.94,4.92,15475
37479,0.91,Premium,G,SI1,62.5,56.0,6.3,6.18,3.9,3262
37480,0.31,Very Good,E,VVS2,61.5,55.0,4.37,4.41,2.7,710
37481,0.51,Ideal,G,VVS2,61.3,56.0,5.16,5.19,3.17,1902
37482,0.73,Ideal,D,VS2,61.6,56.0,5.76,5.8,3.56,4134
37483,0.52,Ideal,D,VS2,61.8,55.0,5.16,5.19,3.2,1822
37484,0.34,Premium,F,VS2,59.2,60.0,4.56,4.6,2.71,686
37485,2.03,Very Good,H,SI1,63.0,60.0,8.0,7.93,5.02,18781
37486,0.52,Ideal,E,VS2,60.4,57.0,5.22,5.17,3.14,1694
37487,0.53,Very Good,H,VS1,63.3,56.0,5.13,5.17,3.26,1561
37488,1.0,Premium,F,SI1,62.7,59.0,6.4,6.36,4.0,5292
37489,1.23,Ideal,H,SI2,62.1,55.9,6.82,6.85,4.24,6088
37490,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,791
37491,0.7,Premium,F,VS2,61.2,59.0,5.73,5.68,3.49,2459
37492,0.3,Very Good,H,VVS2,63.0,56.0,4.24,4.27,2.68,581
37493,0.63,Ideal,G,SI2,62.8,56.3,5.34,5.54,3.42,1407
37494,0.44,Premium,G,VVS1,60.9,59.0,4.96,4.9,3.0,1294
37495,0.72,Ideal,E,SI1,61.2,56.0,5.79,5.75,3.53,2666
37496,1.2,Very Good,H,VS1,63.1,57.0,6.69,6.65,4.2,5853
37497,0.3,Very Good,H,SI1,58.7,63.0,4.32,4.37,2.55,393
37498,0.92,Very Good,F,SI2,62.9,58.0,6.18,6.22,3.9,3763
37499,0.62,Ideal,G,IF,62.2,54.0,5.46,5.51,3.41,2655
37500,0.54,Premium,J,VS2,62.6,58.0,5.16,5.22,3.25,1042
37501,1.65,Ideal,H,SI2,61.6,55.0,7.58,7.62,4.68,10349
37502,0.92,Very Good,D,SI2,63.3,59.0,6.18,6.12,3.89,3823
37503,0.45,Ideal,F,VVS1,61.8,55.0,4.92,4.95,3.05,1833
37504,0.71,Good,I,SI1,60.0,64.0,5.79,5.71,3.45,1774
37505,1.52,Premium,I,SI2,62.5,56.0,7.35,7.33,4.59,7341
37506,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,489
37507,0.32,Premium,D,SI1,60.8,58.0,4.41,4.44,2.69,589
37508,4.5,Fair,J,I1,65.8,58.0,10.23,10.16,6.72,18531
37509,0.33,Premium,H,VS2,61.4,58.0,4.49,4.44,2.74,668
37510,0.71,Ideal,I,SI1,61.9,55.0,5.7,5.74,3.54,2313
37511,0.73,Ideal,F,SI1,62.1,55.0,5.75,5.78,3.58,2822
37512,0.5,Very Good,E,VS2,63.5,54.0,5.08,5.03,3.21,1629
37513,0.72,Ideal,E,VVS2,61.7,55.0,5.76,5.78,3.56,4927
37514,0.31,Very Good,G,VS2,62.9,56.0,4.28,4.34,2.71,544
37515,0.9,Very Good,J,VS2,61.9,59.0,6.14,6.2,3.82,3119
37516,1.51,Premium,J,VVS2,62.6,59.0,7.33,7.31,4.58,8930
37517,0.31,Good,E,SI1,63.2,59.0,4.24,4.31,2.7,544
37518,1.2,Premium,H,SI2,62.4,61.0,6.81,6.78,4.24,5040
37519,0.66,Premium,F,VS1,60.8,58.0,5.67,5.64,3.44,2368
37520,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2964
37521,0.4,Very Good,J,SI1,61.4,58.0,4.76,4.79,2.93,526
37522,1.01,Very Good,E,SI1,62.8,57.0,6.37,6.41,4.01,5499
37523,0.71,Ideal,E,SI1,62.4,56.0,5.68,5.7,3.55,2681
37524,1.06,Ideal,F,VVS2,62.1,57.0,6.5,6.54,4.05,8954
37525,2.01,Premium,H,SI2,61.5,59.0,8.12,8.08,4.98,11635
37526,1.01,Very Good,F,SI1,61.9,57.0,6.37,6.42,3.96,4619
37527,0.26,Very Good,F,VS1,61.7,58.0,4.1,4.14,2.54,453
37528,0.52,Good,G,IF,59.8,57.0,5.24,5.27,3.14,2093
37529,0.3,Ideal,G,VVS2,62.4,55.0,4.32,4.34,2.7,665
37530,0.92,Very Good,H,VS1,61.7,62.0,6.2,6.12,3.8,4228
37531,0.33,Good,E,SI1,63.1,56.0,4.42,4.45,2.8,540
37532,1.2,Premium,J,VS2,60.3,59.0,6.9,6.94,4.17,4715
37533,0.5,Ideal,D,SI1,61.9,57.0,5.08,5.06,3.14,1654
37534,0.56,Ideal,G,VVS2,61.0,57.0,5.32,5.36,3.26,2510
37535,0.74,Very Good,F,VS1,61.7,57.0,5.79,5.85,3.59,3226
37536,0.72,Ideal,E,SI2,60.1,56.0,5.85,5.83,3.51,2674
37537,0.3,Ideal,E,VS2,62.6,54.0,4.33,4.29,2.7,844
37538,0.5,Very Good,E,VS2,62.1,62.0,5.08,5.1,3.16,1451
37539,0.55,Ideal,E,VS2,60.3,57.0,5.28,5.3,3.19,1596
37540,1.03,Ideal,I,SI2,62.3,59.0,6.39,6.45,4.0,4162
37541,0.57,Ideal,F,VS2,61.7,57.0,5.36,5.33,3.3,1847
37542,0.74,Ideal,D,VS2,61.1,54.0,5.86,5.89,3.59,3177
37543,0.43,Ideal,H,VVS1,61.7,56.0,4.86,4.9,3.01,987
37544,0.47,Ideal,D,VVS1,61.9,54.0,4.98,5.0,3.09,2378
37545,0.7,Ideal,D,VVS2,61.3,56.0,5.72,5.76,3.52,5539
37546,0.35,Ideal,E,VS2,62.5,55.0,4.52,4.5,2.82,984
37547,0.51,Very Good,G,VS2,62.5,59.0,5.05,5.1,3.17,1438
37548,0.7,Premium,G,VS2,60.8,58.0,5.75,5.8,3.51,2317
37549,0.9,Very Good,I,VS2,63.3,58.0,6.07,6.13,3.86,3519
37550,1.7,Ideal,J,SI2,62.0,53.0,7.68,7.65,4.75,7464
37551,1.51,Premium,F,VS1,62.7,59.0,7.31,7.23,4.56,13134
37552,0.85,Ideal,E,VS2,59.3,57.0,6.19,6.22,3.68,3924
37553,0.49,Premium,E,VS2,58.8,59.0,5.2,5.14,3.04,1351
37554,0.83,Ideal,H,SI2,61.8,57.0,6.08,5.99,3.73,1863
37555,0.27,Ideal,I,VS1,62.0,56.0,4.16,4.19,2.59,432
37556,1.02,Very Good,G,SI1,62.8,57.0,6.35,6.38,4.0,4964
37557,0.45,Good,E,VS1,61.7,63.0,4.88,4.91,3.02,1241
37558,1.2,Ideal,H,SI1,61.3,57.0,6.81,6.85,4.19,6675
37559,0.7,Premium,D,VS1,62.5,60.0,5.67,5.62,3.53,3410
37560,0.34,Very Good,H,SI2,58.6,62.0,4.6,4.62,2.7,417
37561,1.06,Very Good,G,I1,60.7,63.0,6.59,6.56,3.99,2080
37562,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96,10907
37563,0.72,Premium,D,SI2,60.2,56.0,5.85,5.82,3.51,2492
37564,0.4,Very Good,I,VS1,63.0,56.0,4.68,4.72,2.96,737
37565,0.41,Ideal,G,SI2,60.9,56.0,4.84,4.81,2.94,810
37566,0.31,Ideal,G,IF,61.5,54.0,4.4,4.41,2.71,871
37567,0.34,Premium,H,SI1,60.2,58.0,4.52,4.48,2.71,612
37568,1.12,Ideal,D,I1,60.6,55.0,6.73,6.76,4.09,4139
37569,1.13,Ideal,D,SI2,61.6,55.0,6.73,6.7,4.14,4854
37570,0.7,Very Good,H,SI1,62.1,59.0,5.62,5.66,3.5,2213
37571,1.26,Premium,I,SI2,60.1,59.0,7.03,6.99,4.21,5207
37572,0.33,Ideal,E,VS2,62.5,55.0,4.46,4.41,2.77,792
37573,1.2,Premium,H,SI1,62.7,56.0,6.78,6.75,4.24,5746
37574,0.36,Ideal,F,VS2,61.5,55.0,4.57,4.6,2.82,629
37575,0.72,Premium,G,VS2,62.4,57.0,5.73,5.72,3.57,2441
37576,2.1,Premium,J,VVS1,61.3,58.0,8.29,8.24,5.07,17606
37577,0.3,Very Good,E,VS2,62.4,56.0,4.26,4.33,2.68,658
37578,0.3,Ideal,H,VVS1,62.0,55.0,4.34,4.3,2.68,878
37579,1.29,Ideal,H,SI2,62.1,57.0,6.95,6.93,4.31,5926
37580,0.74,Very Good,E,VS2,62.8,58.0,5.73,5.76,3.61,3323
37581,1.24,Ideal,F,VS1,61.5,54.0,6.93,6.89,4.25,10138
37582,1.71,Very Good,F,VS1,61.9,61.0,7.61,7.67,4.73,17685
37583,0.4,Ideal,I,IF,62.4,56.0,4.7,4.73,2.94,982
37584,0.33,Ideal,D,VS2,62.3,57.0,4.45,4.41,2.76,1002
37585,1.01,Very Good,E,SI1,60.0,60.0,6.45,6.49,3.88,5556
37586,0.34,Very Good,F,SI2,60.6,58.0,4.55,4.57,2.76,478
37587,0.42,Premium,H,VVS2,62.4,55.0,4.81,4.78,2.99,984
37588,2.11,Ideal,I,VS1,61.9,57.0,8.28,8.22,5.11,16723
37589,1.02,Ideal,H,SI2,60.5,56.0,6.53,6.57,3.96,4243
37590,0.78,Very Good,I,SI2,62.5,58.0,5.82,5.89,3.66,2132
37591,1.21,Premium,H,SI1,62.5,60.0,6.77,6.7,4.21,5871
37592,0.51,Ideal,D,VS2,62.1,56.0,5.16,5.11,3.19,1882
37593,0.31,Ideal,E,SI1,61.6,54.0,4.39,4.41,2.71,516
37594,2.0,Good,G,I1,63.9,58.0,7.99,7.91,5.08,6854
37595,1.11,Ideal,G,SI1,62.0,57.0,6.69,6.61,4.12,5127
37596,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,668
37597,1.37,Premium,H,VS2,62.5,59.0,7.12,7.05,4.43,8562
37598,0.72,Ideal,D,VS1,61.7,56.0,5.77,5.81,3.57,4047
37599,0.38,Ideal,G,VS1,62.0,55.0,4.64,4.68,2.89,882
37600,0.34,Very Good,G,VVS2,61.7,56.0,4.47,4.51,2.77,775
37601,1.36,Premium,I,SI2,62.7,58.0,7.01,7.08,4.42,5856
37602,0.32,Ideal,G,VS2,62.0,57.0,4.37,4.41,2.72,524
37603,2.03,Fair,H,I1,64.4,59.0,7.91,7.85,5.07,6002
37604,1.01,Premium,F,VVS2,62.1,52.0,6.5,6.45,4.02,9013
37605,0.3,Good,E,SI1,63.6,57.0,4.24,4.22,2.69,675
37606,0.4,Ideal,E,VVS2,62.2,56.0,4.78,4.71,2.95,1238
37607,1.04,Good,F,SI2,63.1,60.0,6.35,6.42,4.03,4427
37608,0.38,Very Good,G,VS1,57.1,63.0,4.77,4.86,2.75,886
37609,0.35,Premium,D,SI1,60.9,58.0,4.55,4.52,2.76,827
37610,0.32,Ideal,E,IF,62.3,54.0,4.38,4.41,2.74,1018
37611,1.35,Ideal,G,VS1,62.2,57.0,7.09,7.05,4.4,10244
37612,0.34,Ideal,G,VS2,62.2,55.0,4.47,4.5,2.79,596
37613,0.31,Good,D,VS1,61.7,61.0,4.32,4.34,2.67,653
37614,0.38,Very Good,G,SI1,62.0,54.8,4.64,4.67,2.89,755
37615,0.3,Ideal,E,SI1,62.2,55.0,4.29,4.33,2.68,499
37616,1.29,Ideal,J,SI1,61.6,57.0,7.0,7.06,4.33,5237
37617,0.31,Very Good,G,SI1,63.2,57.0,4.3,4.27,2.71,593
37618,0.96,Very Good,E,VS2,58.7,58.0,6.47,6.51,3.81,5997
37619,2.09,Premium,F,SI2,61.7,59.0,8.21,8.23,5.07,17840
37620,1.75,Premium,F,VS2,61.4,58.0,7.72,7.76,4.75,17017
37621,0.78,Fair,G,SI2,64.9,55.2,5.75,5.82,3.76,2401
37622,0.51,Ideal,G,VVS2,61.6,56.0,5.12,5.17,3.17,1875
37623,2.03,Very Good,G,SI2,62.7,55.0,8.07,8.14,5.08,17752
37624,1.23,Ideal,H,VS2,61.5,57.0,6.92,6.87,4.24,8541
37625,2.42,Premium,J,SI2,62.4,58.0,8.58,8.53,5.34,16198
37626,0.35,Ideal,D,SI2,61.8,57.0,4.57,4.53,2.81,669
37627,0.38,Ideal,D,VVS2,61.5,57.0,4.67,4.63,2.86,1257
37628,0.9,Good,G,SI1,57.7,65.0,6.25,6.29,3.62,3669
37629,0.9,Very Good,G,SI1,61.6,59.0,6.13,6.19,3.8,3597
37630,0.4,Ideal,G,VVS2,61.1,57.0,4.72,4.78,2.9,915
37631,0.51,Ideal,E,SI1,61.3,55.0,5.17,5.11,3.15,1546
37632,1.51,Premium,J,VS2,62.3,59.0,7.36,7.3,4.57,6342
37633,1.32,Premium,H,SI2,59.4,54.0,7.21,7.09,4.25,4879
37634,1.0,Premium,F,VVS2,61.9,61.0,6.45,6.32,3.95,7204
37635,1.02,Very Good,H,VS1,61.4,56.5,6.44,6.47,3.97,6204
37636,0.32,Ideal,H,SI2,61.9,54.0,4.42,4.46,2.75,420
37637,0.3,Ideal,D,VS2,62.3,53.9,4.3,4.32,2.69,762
37638,0.42,Ideal,E,VS2,62.4,55.0,4.79,4.8,2.99,958
37639,0.74,Ideal,H,VS1,61.6,55.0,5.79,5.83,3.58,3030
37640,0.31,Ideal,G,VVS1,62.8,53.0,4.36,4.34,2.73,1046
37641,2.26,Premium,H,SI2,61.9,58.0,8.37,8.33,5.17,11226
37642,0.24,Very Good,F,VVS1,57.2,63.0,4.1,4.15,2.36,478
37643,1.07,Very Good,F,VVS1,60.2,58.0,6.57,6.65,3.98,9808
37644,0.53,Ideal,E,VS2,62.0,55.0,5.21,5.17,3.22,1727
37645,0.91,Very Good,D,SI1,63.5,56.0,6.13,6.18,3.91,4389
37646,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,517
37647,1.22,Ideal,F,VS2,61.5,57.0,6.87,6.91,4.24,8783
37648,0.33,Ideal,F,VVS2,60.9,57.0,4.46,4.51,2.73,761
37649,0.71,Premium,E,VVS1,61.8,56.0,5.71,5.68,3.52,3936
37650,1.22,Very Good,J,SI2,63.5,58.0,6.8,6.75,4.3,3443
37651,0.72,Very Good,E,VVS2,60.5,55.0,5.82,5.85,3.53,3798
37652,0.35,Ideal,D,SI1,61.3,57.0,4.57,4.54,2.79,827
37653,1.0,Premium,E,VS2,61.3,58.0,6.41,6.38,3.92,7168
37654,0.45,Ideal,E,VVS2,61.9,56.0,4.91,4.95,3.05,1337
37655,1.11,Premium,H,SI2,61.6,60.0,6.67,6.6,4.09,4662
37656,0.32,Premium,G,SI1,62.5,58.0,4.43,4.4,2.76,612
37657,0.51,Ideal,G,VVS2,61.5,57.0,5.13,5.18,3.17,1875
37658,0.3,Ideal,F,VS1,62.0,55.0,4.3,4.34,2.68,658
37659,0.53,Ideal,G,IF,60.6,56.0,5.27,5.33,3.21,2293
37660,1.02,Very Good,H,SI1,63.7,55.0,6.31,6.38,4.04,4552
37661,0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,452
37662,0.81,Ideal,I,SI1,61.3,56.0,6.23,6.27,3.83,3097
37663,0.93,Premium,G,SI2,62.2,55.0,6.27,6.24,3.89,3689
37664,0.61,Ideal,H,VS1,60.8,56.0,5.51,5.47,3.34,2053
37665,0.51,Premium,F,VS2,60.1,59.0,5.2,5.18,3.12,1574
37666,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1074
37667,0.4,Very Good,G,VS1,60.8,59.0,4.75,4.83,2.91,791
37668,0.51,Very Good,G,VS2,62.7,57.0,5.05,5.12,3.19,1438
37669,0.42,Ideal,F,VVS1,62.2,53.0,4.81,4.83,3.0,1223
37670,0.81,Very Good,I,VS1,62.7,58.0,5.9,5.96,3.72,2950
37671,0.7,Good,E,SI1,63.8,57.0,5.59,5.63,3.58,2569
37672,0.51,Premium,E,SI1,61.8,58.0,5.15,5.11,3.17,1443
37673,0.71,Ideal,G,SI2,61.1,56.0,5.75,5.77,3.52,2264
37674,1.53,Premium,G,SI2,58.5,59.0,7.52,7.49,4.39,6788
37675,1.47,Premium,H,SI2,59.3,59.0,7.39,7.34,4.37,7573
37676,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,2512
37677,1.59,Ideal,H,VS2,60.7,61.0,7.56,7.5,4.57,11437
37678,0.46,Very Good,D,VS2,63.2,56.0,4.92,4.89,3.1,1262
37679,0.36,Premium,E,VS2,59.3,59.0,4.6,4.68,2.75,789
37680,0.72,Very Good,D,VS2,61.0,59.0,5.74,5.77,3.51,2697
37681,0.72,Ideal,J,VVS2,61.5,57.0,5.74,5.77,3.54,2150
37682,0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,1368
37683,0.7,Ideal,I,VS1,62.2,57.0,5.69,5.66,3.53,2355
37684,2.0,Fair,I,VS1,66.3,54.0,7.98,7.88,5.26,12907
37685,1.02,Ideal,G,VS1,61.1,56.0,6.51,6.54,3.99,7077
37686,1.32,Fair,E,SI2,65.2,58.0,6.86,6.79,4.45,6221
37687,0.43,Premium,G,VVS1,62.0,59.0,4.8,4.82,2.98,1207
37688,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,776
37689,1.03,Premium,I,SI1,61.0,58.0,6.52,6.47,3.96,4038
37690,1.04,Good,H,I1,63.9,58.0,6.35,6.42,4.08,3203
37691,0.32,Premium,H,SI1,61.9,58.0,4.38,4.34,2.7,576
37692,2.09,Very Good,F,SI2,60.2,61.0,8.32,8.29,5.0,15773
37693,0.72,Premium,E,SI1,62.1,58.0,5.76,5.73,3.57,2857
37694,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,886
37695,1.57,Ideal,E,SI2,61.4,56.0,7.52,7.44,4.59,10550
37696,0.58,Very Good,G,SI1,63.5,56.0,5.34,5.28,3.37,1393
37697,0.73,Ideal,F,SI2,61.9,55.0,5.78,5.82,3.59,2588
37698,0.57,Premium,F,SI2,61.7,59.0,5.34,5.31,3.29,1176
37699,1.53,Ideal,H,I1,62.3,56.0,7.38,7.34,4.59,6477
37700,0.45,Ideal,G,IF,62.8,53.0,4.92,4.95,3.1,1377
37701,0.34,Ideal,D,SI1,61.2,57.0,4.48,4.51,2.75,626
37702,0.4,Very Good,I,VS2,61.9,55.0,4.73,4.77,2.94,1031
37703,1.0,Good,D,VS2,64.1,58.0,6.24,6.33,4.03,6389
37704,1.02,Very Good,E,VVS1,60.2,60.0,6.39,6.54,3.89,10641
37705,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,888
37706,0.38,Ideal,H,VS1,61.1,55.0,4.68,4.72,2.87,721
37707,0.5,Premium,E,VS2,61.1,61.0,5.13,5.11,3.13,1746
37708,0.35,Premium,G,VVS1,59.3,61.0,4.62,4.58,2.73,984
37709,0.9,Good,G,SI2,64.1,63.0,6.02,5.99,3.85,3246
37710,1.11,Ideal,G,VVS2,61.8,56.0,6.66,6.69,4.12,9734
37711,1.21,Very Good,J,VS2,61.5,58.0,6.85,6.9,4.23,5211
37712,1.62,Premium,I,VS1,61.7,59.0,7.55,7.47,4.63,10362
37713,1.52,Very Good,G,VS2,63.4,58.0,7.31,7.24,4.61,11986
37714,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,6304
37715,1.21,Premium,G,SI2,60.3,58.0,6.96,6.9,4.18,5529
37716,0.32,Ideal,I,IF,62.1,54.0,4.39,4.43,2.74,655
37717,0.71,Very Good,F,SI1,61.9,57.0,5.72,5.79,3.56,2404
37718,1.09,Ideal,H,SI1,60.9,55.0,6.72,6.69,4.08,5428
37719,1.5,Good,I,VVS2,63.3,58.0,7.24,7.27,4.59,9909
37720,1.7,Premium,J,VS2,62.9,62.0,7.47,7.38,4.67,9225
37721,0.76,Premium,J,SI1,58.4,59.0,6.01,5.97,3.51,1904
37722,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,18741
37723,0.33,Premium,E,SI1,60.9,58.0,4.46,4.5,2.73,579
37724,0.95,Ideal,E,VS1,61.5,57.0,6.3,6.28,3.87,5879
37725,0.5,Ideal,F,VS2,62.0,56.0,5.07,5.11,3.15,1581
37726,1.21,Premium,F,VS1,61.9,58.0,6.82,6.76,4.2,10245
37727,0.57,Premium,E,SI2,61.2,57.0,5.35,5.31,3.26,1414
37728,0.56,Ideal,G,VVS2,60.7,56.0,5.32,5.33,3.23,2058
37729,2.04,Premium,I,SI1,58.8,60.0,8.42,8.32,4.92,14775
37730,1.4,Ideal,H,SI2,61.2,56.0,7.23,7.18,4.41,7213
